15.600000	37.800000	64.000000	2.184033
15.900000	36.900000	59.000000	2.059126
15.900000	37.200000	62.000000	1.529706
15.900000	37.800000	64.000000	2.121320
16.200000	34.800000	72.000000	1.345362
16.200000	35.700000	67.000000	0.300000
16.200000	36.300000	68.000000	0.948683
16.200000	37.200000	59.000000	2.325941
16.200000	37.200000	63.000000	1.529706
16.200000	37.200000	66.000000	1.800000
16.200000	37.500000	61.000000	2.059126
16.200000	37.500000	62.000000	1.800000
16.200000	37.800000	64.000000	2.100000
16.500000	35.400000	72.000000	1.802776
16.500000	35.700000	71.000000	1.800000
16.500000	36.900000	68.000000	1.615549
16.500000	37.200000	59.000000	2.325941
16.500000	37.200000	63.000000	1.500000
16.500000	37.200000	67.000000	1.800000
16.500000	37.500000	61.000000	2.059126
16.500000	37.500000	62.000000	1.800000
16.500000	37.500000	65.000000	1.800000
16.500000	37.500000	66.000000	2.059126
16.500000	37.800000	64.000000	2.100000
16.800000	32.700000	76.000000	0.300000
16.800000	35.400000	72.000000	1.802776
16.800000	35.700000	71.000000	1.800000
16.800000	36.900000	68.000000	1.749286
16.800000	37.200000	59.000000	2.325941
16.800000	37.200000	67.000000	1.800000
16.800000	37.500000	61.000000	2.059126
16.800000	37.500000	62.000000	1.800000
16.800000	37.500000	63.000000	1.800000
16.800000	37.500000	66.000000	2.059126
16.800000	37.800000	64.000000	2.100000
16.800000	37.800000	65.000000	2.100000
17.100000	34.500000	76.000000	2.059126
17.100000	34.800000	74.000000	1.800000
17.100000	35.700000	71.000000	1.800000
17.100000	35.700000	72.000000	2.059126
17.100000	36.000000	70.000000	1.802776
17.100000	37.200000	59.000000	2.325941
17.100000	37.200000	67.000000	1.800000
17.100000	37.200000	68.000000	2.059126
17.100000	37.500000	61.000000	2.059126
17.100000	37.500000	62.000000	1.800000
17.100000	37.500000	63.000000	1.800000
17.100000	37.500000	66.000000	2.059126
17.100000	37.800000	64.000000	2.100000
17.100000	37.800000	65.000000	2.100000
17.400000	34.500000	75.000000	1.800000
17.400000	34.800000	74.000000	1.824829
17.400000	34.800000	76.000000	2.325941
17.400000	35.700000	71.000000	1.800000
17.400000	35.700000	72.000000	2.059126
17.400000	36.000000	70.000000	1.802776
17.400000	36.300000	69.000000	1.562050
17.400000	36.600000	58.000000	2.325941
17.400000	37.200000	59.000000	2.325941
17.400000	37.200000	68.000000	2.080865
17.400000	37.500000	61.000000	2.059126
17.400000	37.500000	62.000000	1.800000
17.400000	37.500000	63.000000	1.800000
17.400000	37.500000	66.000000	2.059126
17.400000	37.500000	67.000000	2.121320
17.400000	37.800000	64.000000	2.100000
17.400000	37.800000	65.000000	2.100000
17.700000	32.400000	78.000000	0.600000
17.700000	34.800000	75.000000	2.080865
17.700000	35.100000	74.000000	2.059126
17.700000	35.100000	76.000000	2.600000
17.700000	35.700000	56.000000	2.325941
17.700000	35.700000	71.000000	1.800000
17.700000	35.700000	72.000000	2.059126
17.700000	36.300000	57.000000	2.325941
17.700000	36.300000	70.000000	2.059126
17.700000	36.600000	58.000000	2.325941
17.700000	36.900000	60.000000	1.800000
17.700000	37.200000	59.000000	2.325941
17.700000	37.200000	68.000000	2.100000
17.700000	37.200000	69.000000	2.325941
17.700000	37.500000	61.000000	2.059126
17.700000	37.500000	63.000000	1.800000
17.700000	37.500000	67.000000	2.184033
17.700000	37.800000	62.000000	2.100000
17.700000	37.800000	64.000000	2.100000
17.700000	37.800000	65.000000	2.100000
17.700000	37.800000	66.000000	2.325941
18.000000	33.300000	78.000000	1.500000
18.000000	33.900000	77.000000	1.800000
18.000000	34.200000	54.000000	2.059126
18.000000	34.800000	75.000000	2.059126
18.000000	35.100000	74.000000	2.059126
18.000000	35.100000	76.000000	2.600000
18.000000	35.400000	73.000000	2.100000
18.000000	35.700000	56.000000	2.325941
18.000000	35.700000	72.000000	2.059126
18.000000	36.000000	71.000000	2.100000
18.000000	36.300000	70.000000	2.059126
18.000000	36.600000	57.000000	2.600000
18.000000	36.600000	58.000000	2.325941
