19.500000	37.200000	63.000000	2.941088
19.800000	36.900000	57.000000	1.800000
19.800000	37.200000	63.000000	2.894823
20.100000	37.200000	57.000000	2.100000
20.100000	37.500000	63.000000	3.162278
20.400000	36.300000	54.000000	2.059126
20.400000	37.200000	57.000000	2.100000
20.400000	37.500000	63.000000	3.162278
20.700000	34.800000	62.000000	0.300000
20.700000	35.400000	64.000000	1.500000
20.700000	36.000000	53.000000	2.059126
20.700000	36.600000	54.000000	2.325941
20.700000	37.200000	57.000000	2.100000
20.700000	37.500000	63.000000	3.162278
21.000000	35.100000	60.000000	0.300000
21.000000	35.400000	64.000000	1.500000
21.000000	35.700000	52.000000	2.059126
21.000000	36.300000	53.000000	2.325941
21.000000	36.600000	54.000000	2.325941
21.000000	36.600000	62.000000	2.059126
21.000000	37.200000	57.000000	2.100000
21.000000	37.500000	63.000000	3.162278
21.300000	35.400000	51.000000	2.325941
21.300000	35.400000	64.000000	1.500000
21.300000	35.400000	65.000000	1.800000
21.300000	36.000000	52.000000	2.325941
21.300000	36.300000	53.000000	2.325941
21.300000	36.300000	61.000000	1.500000
21.300000	36.600000	54.000000	2.325941
21.300000	36.600000	59.000000	1.500000
21.300000	36.900000	60.000000	2.059126
21.300000	36.900000	62.000000	2.325941
21.300000	37.200000	57.000000	2.100000
21.300000	37.500000	63.000000	3.162278
21.600000	33.600000	72.000000	2.600000
21.600000	34.200000	49.000000	2.500000
21.600000	35.700000	51.000000	2.600000
21.600000	35.700000	64.000000	1.800000
21.600000	35.700000	65.000000	2.059126
21.600000	36.000000	52.000000	2.325941
21.600000	36.300000	53.000000	2.325941
21.600000	36.600000	54.000000	2.325941
21.600000	36.600000	55.000000	2.059126
21.600000	36.600000	56.000000	1.800000
21.600000	36.600000	61.000000	1.800000
21.600000	36.900000	58.000000	1.800000
21.600000	36.900000	59.000000	1.824829
21.600000	36.900000	60.000000	2.080865
21.600000	36.900000	62.000000	2.325941
21.600000	37.200000	57.000000	2.100000
21.600000	37.500000	63.000000	3.162278
21.900000	32.400000	69.000000	0.300000
21.900000	33.000000	73.000000	2.325941
21.900000	33.600000	67.000000	0.900000
21.900000	33.600000	72.000000	2.600000
21.900000	33.900000	68.000000	1.500000
21.900000	33.900000	71.000000	2.600000
21.900000	34.500000	49.000000	2.690725
