22.200000	36.900000	62.000000	1.800000
22.500000	35.400000	65.000000	0.600000
22.500000	35.700000	64.000000	0.900000
22.500000	36.000000	63.000000	1.200000
22.500000	37.200000	62.000000	2.059126
22.800000	36.000000	64.000000	1.200000
22.800000	36.000000	65.000000	1.236932
22.800000	36.300000	53.000000	1.900000
22.800000	36.300000	63.000000	1.500000
22.800000	37.200000	59.000000	1.800000
22.800000	37.200000	60.000000	1.800000
22.800000	37.200000	62.000000	2.059126
23.100000	36.000000	52.000000	2.144761
23.100000	36.000000	65.000000	1.341641
23.100000	36.300000	53.000000	1.827567
23.100000	36.300000	64.000000	1.529706
23.100000	36.600000	63.000000	1.800000
23.100000	36.900000	61.000000	1.500000
23.100000	37.200000	58.000000	1.800000
23.100000	37.200000	59.000000	1.800000
23.100000	37.200000	60.000000	1.800000
23.100000	37.200000	62.000000	2.059126
23.400000	36.000000	52.000000	2.080865
23.400000	36.000000	65.000000	1.500000
23.400000	36.300000	53.000000	1.802776
23.400000	36.300000	64.000000	1.615549
23.400000	36.600000	63.000000	1.800000
23.400000	36.900000	57.000000	1.200000
23.400000	36.900000	61.000000	1.500000
23.400000	37.200000	59.000000	1.800000
23.400000	37.200000	62.000000	2.059126
23.400000	37.500000	58.000000	2.059126
23.400000	37.500000	60.000000	2.100000
23.700000	33.300000	70.000000	0.900000
23.700000	36.000000	52.000000	2.059126
23.700000	36.000000	65.000000	1.697056
23.700000	36.300000	53.000000	1.802776
23.700000	36.300000	64.000000	1.749286
23.700000	36.600000	54.000000	1.800000
23.700000	36.600000	55.000000	1.500000
23.700000	36.600000	63.000000	1.800000
23.700000	37.200000	57.000000	1.500000
23.700000	37.200000	61.000000	1.800000
23.700000	37.200000	62.000000	2.059126
23.700000	37.500000	58.000000	2.059126
23.700000	37.500000	59.000000	2.100000
23.700000	37.500000	60.000000	2.100000
24.000000	33.600000	49.000000	1.827567
24.000000	33.900000	70.000000	1.529706
24.000000	35.700000	51.000000	2.325941
24.000000	36.000000	52.000000	2.059126
24.000000	36.300000	53.000000	1.802776
24.000000	36.300000	64.000000	1.824829
24.000000	36.300000	65.000000	2.080865
24.000000	36.600000	54.000000	1.800000
24.000000	36.600000	55.000000	1.500000
24.000000	36.600000	63.000000	1.824829
24.000000	37.200000	56.000000	1.800000
24.000000	37.200000	57.000000	1.500000
24.000000	37.200000	61.000000	1.824829
24.000000	37.200000	62.000000	2.080865
24.000000	37.500000	58.000000	2.059126
24.000000	37.500000	59.000000	2.100000
24.000000	37.500000	60.000000	2.100000
24.300000	31.800000	73.000000	0.600000
24.300000	32.100000	71.000000	0.300000
24.300000	33.300000	67.000000	0.300000
24.300000	33.900000	49.000000	2.059126
24.300000	33.900000	70.000000	1.590597
24.300000	34.200000	50.000000	1.562050
24.300000	36.000000	51.000000	2.600000
24.300000	36.000000	52.000000	2.059126
24.300000	36.000000	65.000000	1.897367
24.300000	36.300000	64.000000	1.897367
